C2_AcCoA,C3_MalCoA,ACP,NADPH,NADH,FabD,FabH,FabG,FabZ,FabI,TesA,FabF,FabA,FabB,total_production,mean_chain_length
484.4181384365662,493.40529598648436,10.13067542280502,1038.063188025658,969.5264577917785,0.9806486492540238,1.0855226008262295,0.9733538757318855,0.9689287893161658,0.9091002318224309,10.578713579370039,0.9949969225261548,0.9882369488252064,1.0282184460075,42.290162807411285,13.096041352878023
501.0331494836811,488.4168965072532,9.991041591972513,921.1562194756513,975.8227514348424,0.995014293542159,1.01540910889963,0.9797293310748059,0.934598028195654,0.9608789407525924,10.150615445003236,1.0430515311692259,1.0310005952308743,0.9670014578343001,40.74936045740802,13.22535601916231
441.8742306340291,530.7438452734817,9.904003389943954,976.378292178311,1013.2806707610852,1.0061701205496285,0.9058029589748859,1.0202026093342291,0.9947873174901595,0.9430225813155654,10.74725529978313,1.0239779601615477,1.055765886534818,0.9805270438298749,40.762473837874985,13.280865807410771
494.53020840168637,472.36582231827185,9.667061960128532,1014.1036866610682,966.9991773212238,1.0746641770696008,1.0435678446738446,0.9744849338165736,0.9201067056199693,0.9793751811331424,10.063840263520445,0.985818789213512,1.0624267891825596,1.0484973806207123,40.33498530254209,13.157220621446712
468.8522263186734,525.753879945597,9.870808448647898,971.2500659367479,955.5030212664415,1.0253779432586014,1.030694064101966,0.9301306501739265,0.9494787895757252,1.0656170983403572,11.043675866977358,1.0162731708980735,1.035515183426485,0.9677289569306269,42.20670875624767,13.1773657996828
481.6933161324137,504.42031159326314,9.612901088054334,989.1861746909431,990.5991507728512,0.9500443445730056,0.9822800188422317,1.0162103406565433,0.9806111850834544,1.1159592468667894,10.299921950266622,1.0878362043240446,1.0152017330780463,1.0700331391243314,40.251404619697865,13.334956564176737
486.3935254285673,479.8923588679393,8.789083492570109,1039.9892455694476,1023.4335162298111,1.0257914617875,0.9721081815543801,0.9678996320501027,0.9920934888224602,1.0296525406750747,9.721358585030073,0.9435334236091866,0.968814644386625,1.0235711160482068,38.482598016851966,13.269253582930443
492.09249609077114,492.75045259826715,9.402745779147207,1015.8390653341728,1035.8521883964424,0.9889405864881634,1.0365062662418216,0.9386051904937736,0.9722384894164197,0.9519685343425228,10.092363753971636,1.0130980629137802,1.0155570626744934,0.958393021679746,40.3204033828425,13.25075863545117
510.2907634093533,477.0001599296951,10.23782646943722,953.969048242257,1027.52660081336,0.9766819795546194,1.011697266690724,0.9387301600198575,0.9927327549279531,1.036555030391532,9.129150294005408,1.0063102388168303,1.0741885246894713,0.9274032714339063,40.99923969248462,13.254612869335139
526.0628342360669,516.876612960236,10.778538977835813,1008.7303184676819,977.1251535164683,0.9580119321240005,1.0243416821018811,0.9888510836034834,1.0691020160297398,1.0210245933817672,10.60554134931531,1.034900688128093,1.0054010493850252,1.0040664884409285,43.466168705801884,13.14525713633589
496.78663342639913,508.6975440492618,10.906790085661843,969.3865182445064,915.2461490986602,0.9986869868721788,1.0613247366304928,1.0725528512026603,1.0313563080929204,0.9698815919491678,9.863328871722981,0.9429398044194334,1.0372671396986444,0.9633950330389746,44.180089369393116,13.087023421166831
534.1615867637422,486.08009562117047,10.048375871844355,939.2403820385607,960.0741928561506,0.9969933782356658,1.0596594976706288,0.9912727010374032,1.0689613128677173,1.0440538554099565,10.616411829563159,1.0800899826995694,1.0001224444319443,0.9409736770118192,41.552028117465326,13.169184943919442
483.3701331628347,472.44454252364443,10.446691811722067,943.4972074998967,1014.2040696638026,0.9798908817727761,1.0380256552736251,1.0536562542027517,1.044801469932563,0.9758218135588761,11.104680185095342,1.043580412267015,1.023681165038236,0.9364361008764139,41.732327068966654,13.019545612250186
508.7877517523255,507.54290233752675,10.453988955355362,1014.3477768550459,933.3182357245043,0.9304426327950868,1.0292642352043215,0.8876934223022154,1.011599083445971,0.9710277666287992,10.00521917275968,1.1159418569426771,0.9537008046594374,0.9740743127098322,41.96450672031175,13.312071862996739
522.5867545412952,523.9346401710483,9.653870408065963,998.5943147003219,1012.6309611491406,0.9146413853465238,0.9360907638110326,0.9580669470610732,0.9393079862798301,1.0028685455550508,10.019127654698947,1.0040317242586803,0.9359610947518402,0.9762103821059004,40.242017350488084,13.336195125395507
502.35030744402184,497.15409126545296,9.151030084769697,1000.2715904279213,970.5012025411329,1.0063992246007327,0.9442270416490198,0.9371005081358971,0.9331956459083199,1.034273121445667,9.924502364738085,0.9699043352330685,0.9508301603474651,1.0080782790400316,38.953390605950624,13.296649675185149
481.4125187661548,510.4588125222306,10.015443659677407,942.6895476063792,970.8918023248458,1.0089102376728125,1.0409261359002033,0.9862722406850118,0.9989707360733374,0.981584098359762,10.186544994982805,0.9101585354012276,0.9026134307967687,0.9374504777388806,42.52232644741553,13.096443526089265
476.95686559353953,490.59932123625646,9.118899501379731,990.8035225006212,1055.9753504011094,1.109156434367602,1.0323601389223573,1.038509740424352,0.9795696192743625,1.0177610131891042,11.108219468497634,0.9763979007479666,1.0429914028739116,0.9735457360810126,40.19086488063713,13.115047581323136
