C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C20_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac,C20_unsat_frac
0.005158243196660817,0.007654710897551304,0.06384751016863865,0.03834829304395572,0.2622322611260022,0.25852632924595165,0.12288062958452142,0.004514780866384365,0.00010419350539875065,0.0,0.0,0.0,0.0,0.07757540678196008,0.10038458447932004,0.04410012458320317,0.012373139319330307,0.0022997932011214824
0.004848255065004654,0.007196695947540435,0.060345505001120944,0.03728196007276747,0.26221337351040896,0.26921760580727516,0.1362598181484035,0.005370803980595079,0.00013412909945738528,0.0,0.0,0.0,0.0,0.06779689920988714,0.09145765666880543,0.04251447480357335,0.012775517322920016,0.0025873053622404883
0.005465220592684313,0.008101158852734835,0.06709441979807394,0.04057862193152019,0.2690262204509115,0.2573190799603075,0.11848945311783145,0.004187860593909237,9.230384693088235e-05,0.0,0.0,0.0,0.0,0.07683417027490103,0.09759259546238461,0.041807461352055625,0.011379410013235213,0.0020320237525199426
0.004348659445783511,0.006466016559800995,0.054740917350805794,0.03326530901540338,0.24432745072598194,0.2658184398131912,0.14502713213724724,0.006204063597933185,0.00016930804850472022,0.0,0.0,0.0,0.0,0.07063933545259689,0.10034804298376838,0.04934619284062623,0.015823321176029508,0.0034758108523269874
0.004185961359394388,0.006228261918523888,0.05305173053574799,0.03153539638031487,0.23858884372100336,0.2639788674922043,0.14347755011900246,0.006079249779100408,0.0001646860284674585,0.0,0.0,0.0,0.0,0.07561982602743404,0.10600242049938065,0.051417078911798135,0.01618249707215636,0.0034876301554716852
0.004319622232759751,0.00642748484820741,0.05462907606343571,0.03212359457399382,0.23984240970267207,0.26021062779730475,0.13754690698594532,0.005668196070877793,0.00014920824305159582,0.0,0.0,0.0,0.0,0.07920125826467572,0.10894336642070926,0.051722471575392344,0.01588975364032558,0.003326023580648882
0.005054093192766237,0.00751114530383803,0.0629891558093934,0.037137278540750725,0.2586491929494055,0.25688087148985705,0.1211822485601855,0.00441266923226241,0.00010130132161266426,0.0,0.0,0.0,0.0,0.08202241680593958,0.10408130413501963,0.04513314548604294,0.012529723505528364,0.002315453667397901
0.004991116975727317,0.007416525899031882,0.06224786283427037,0.03652264554450579,0.2557037498575501,0.25461103001636165,0.12122473605707877,0.0044906260117112936,0.00010552557238539192,0.0,0.0,0.0,0.0,0.08343487982510439,0.10679248961496722,0.046833901454551755,0.013158208851662299,0.002466701485091688
0.0051203694117615585,0.007610422464521398,0.06370817407470876,0.037222724261556976,0.2570115056406029,0.2517557287053783,0.1172644067634518,0.004216393789104613,9.546996958262684e-05,0.0,0.0,0.0,0.0,0.08567566635965038,0.10863806109489758,0.04665367321790486,0.012733730117908218,0.002293674128969885
0.005374628618469323,0.007976639012918476,0.06638730051952783,0.039727879216171304,0.26806002738501655,0.2576991286425335,0.11737029208441407,0.004104024440455873,8.978000117639444e-05,0.0,0.0,0.0,0.0,0.07916744246274089,0.0989480775555928,0.041859115859856466,0.011248752730437217,0.0019869114706892645
0.004677019413509866,0.006950680243804702,0.05865500112246572,0.03380695975523827,0.24343582057007165,0.2515317988229837,0.12524215098095287,0.004903133444595174,0.00012295551411749045,0.0,0.0,0.0,0.0,0.08686531175582397,0.11373305110212248,0.051752366269011627,0.015263702024679474,0.003060048980622862
0.004605425096945389,0.0068458143643665,0.057660874723659744,0.03476919718882129,0.24889151595045791,0.26202157363930884,0.13633937155426648,0.005528170306187139,0.00014213046154066948,0.0,0.0,0.0,0.0,0.07403555750117663,0.10254223586909297,0.0486247525771723,0.014905056365280752,0.0030883244017234266
0.004668271237092549,0.006933791855090199,0.058354070873440786,0.03378472012093351,0.24068405490525654,0.24884289595016865,0.12542357888345673,0.004944602336456536,0.00012372020811417033,0.0,0.0,0.0,0.0,0.08667015365019073,0.11673052450571766,0.053749772315150296,0.015919807102194417,0.0031700360567371074
