C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac
0.0003889598017178415,0.000602689073185173,0.005334196850265521,0.004284992051206022,0.05099419058803413,0.19976800448733809,0.39554776827571675,0.34307919887253646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00040635421157193195,0.0006292218114490451,0.005567239549408073,0.004471625338801361,0.05312446254914157,0.20693598932765425,0.380849651889615,0.34801545532235867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004298173436998963,0.0006681510003725472,0.005913687871919174,0.0047392088674071955,0.055914444528963436,0.2126127920219948,0.3720871263266621,0.34763477203898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00046503972442057815,0.0007235626770241766,0.006387435506288377,0.005103552463499316,0.05978782440481589,0.2246554026444072,0.3927566350580146,0.3101205475215299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004549890160030669,0.000701532066123373,0.006186706324204451,0.004957951829592589,0.05862054001963958,0.22420709359547095,0.38133610137364127,0.32353508577532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00042356002200239146,0.0006566599793314599,0.005805779715152819,0.004652731781179645,0.055007806154238774,0.21175587154986267,0.3788561926821701,0.3428413981160622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003708312318998877,0.0005743861102623516,0.005089832829103987,0.004097092301168744,0.04896466704220048,0.19515935731561299,0.4438678586263465,0.3018759745434051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00043172291969941374,0.0006682618771455595,0.005911095050198519,0.004741568481716867,0.056122484362673544,0.21322520587591065,0.39380107567015027,0.3250985857625051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003789013077686776,0.0005905152092844134,0.005252068566855402,0.004226317232127774,0.05025671087743493,0.1955593287159503,0.40224432138901395,0.34149183670156436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00039062792586833165,0.0006045623461673845,0.005350944232422504,0.004301584534637731,0.05123688988159554,0.197498610511101,0.4184252035072396,0.32219157706096785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
